SaleID,CustomerID,ProductID,SaleDate,Quantity,SalesRep
8877,191,72,2023-05-20,10,Christopher Johnson
8878,236,67,2021-11-01,8,Larry Medina
8879,196,3,2022-06-14,10,Brian Smith
8880,384,85,2022-01-04,10,Christine Rios
8881,173,41,2022-07-19,1,Debra Ruiz
8882,157,55,2025-01-31,3,Thomas Tucker
8883,158,32,2022-11-28,10,Christopher Johnson
8884,137,27,2025-08-14,4,Larry Medina
8885,331,81,2022-04-26,5,Jerry Lucero
8886,68,17,2023-05-21,7,Parker Hayes
8887,265,30,2022-05-24,7,Brian Smith
8888,262,19,2024-01-02,2,Tiffany Page
8889,435,39,2024-07-10,8,Christopher Johnson
8890,393,81,2025-01-02,1,Benjamin Figueroa
8891,222,16,2025-01-10,5,Misty Torres
8892,356,43,2024-10-28,3,Misty Torres
8893,420,87,2024-04-29,10,Parker Hayes
8894,98,27,2022-10-27,2,Debra Ruiz
8895,2,82,2024-06-04,8,David Foley
8896,118,7,2025-06-23,6,Joyce Harris
8897,232,22,2024-09-29,3,Benjamin Figueroa
8898,71,10,2023-07-29,4,Brian Smith
8899,82,73,2023-11-02,7,Ashley Williams
8900,201,31,2025-03-25,2,David Foley
8901,333,35,2023-11-22,6,Elizabeth Kim
8902,397,14,2023-04-06,5,Angela Smith
8903,105,20,2022-10-29,2,Benjamin Figueroa
8904,411,67,2022-11-23,3,Joyce Harris
8905,165,4,2024-11-30,9,Christine Rios
8906,120,11,2023-11-14,5,Jerry Lucero
8907,410,64,2024-08-17,2,Lisa Gonzalez
8908,217,29,2022-03-16,10,Christine Rios
8909,306,51,2021-09-20,7,Lisa Gonzalez
8910,129,51,2023-02-04,3,Debra Ruiz
8911,279,96,2021-10-15,9,David Russell
8912,383,46,2024-02-19,8,Larry Medina
8913,67,71,2025-08-08,9,Elizabeth Kim
8914,43,1,2024-12-21,2,David Russell
8915,168,61,2022-09-18,9,Daniel Gonzalez
8916,318,68,2023-03-28,4,David Evans
8917,109,37,2023-06-14,1,Lisa Gonzalez
8918,434,11,2021-11-14,9,Rodney Johnson
8919,349,46,2022-10-04,4,Angela Smith
8920,389,14,2024-02-22,7,Larry Medina
8921,264,30,2025-04-29,5,Nicole Winters
8922,87,63,2023-05-13,4,Benjamin Figueroa
8923,304,95,2024-06-22,10,Ashley Williams
8924,458,30,2023-12-03,9,Lisa Gonzalez
8925,27,25,2023-04-29,4,Cindy Clark
8926,182,29,2025-08-17,4,George Hamilton MD
8927,332,17,2021-10-31,3,George Hamilton MD
8928,73,72,2022-03-02,4,Cindy Clark
8929,484,34,2021-10-18,1,Jerry Lucero
8930,134,15,2024-12-25,7,Angela Smith
8931,323,3,2023-12-10,8,Daniel Gonzalez
8932,24,95,2023-08-31,7,David Russell
8933,55,52,2022-04-12,10,Cindy Clark
8934,282,2,2024-12-17,4,Brian Smith
8935,468,21,2021-11-23,8,Tiffany Page
8936,239,48,2024-02-07,4,Ashley Williams
8937,461,56,2023-01-20,2,David Russell
8938,359,52,2023-10-30,8,Christopher Johnson
8939,332,92,2023-05-08,6,Nicole Winters
8940,235,1,2023-07-11,2,Matthew Howe
8941,157,83,2022-06-01,2,Brian Smith
8942,80,89,2023-03-17,4,Cindy Clark
8943,243,4,2024-11-08,2,Misty Torres
8944,104,26,2024-01-07,8,Jerry Lucero
8945,83,80,2025-04-29,2,Misty Torres
8946,191,13,2024-11-07,6,Elizabeth Kim
8947,433,30,2025-09-05,2,George Hamilton MD
8948,380,92,2024-04-13,4,George Hamilton MD
8949,342,10,2025-06-24,7,Nicole Winters
8950,454,10,2025-06-27,9,Kirk Alvarez
8951,398,98,2024-07-03,4,Thomas Tucker
8952,227,73,2024-03-29,2,Lisa Gonzalez
8953,352,73,2021-12-22,7,Daniel Gonzalez
8954,288,32,2022-12-04,10,Ashley Williams
8955,28,86,2025-09-05,6,Jerry Lucero
8956,429,62,2021-12-17,3,Lisa Gonzalez
8957,141,20,2024-08-07,7,Tony Diaz
8958,466,7,2021-12-09,5,Joyce Harris
8959,286,34,2022-01-22,1,Angela Smith
8960,369,61,2022-10-28,6,Parker Hayes
8961,73,33,2023-03-08,8,David Evans
8962,290,56,2023-07-17,5,Elizabeth Kim
8963,149,70,2023-05-13,4,Lisa Gonzalez
8964,439,44,2024-02-16,2,Elizabeth Kim
8965,98,26,2024-09-21,7,Joyce Harris
8966,126,9,2024-09-12,4,Brian Smith
8967,381,8,2022-01-04,2,Benjamin Figueroa
8968,261,43,2024-11-27,8,Jerry Lucero
8969,292,19,2025-02-25,6,Jill Bonilla
8970,2,45,2024-07-01,9,Parker Hayes
8971,172,3,2022-07-03,1,Angela Smith
8972,375,21,2022-09-01,7,Joyce Harris
8973,479,67,2025-09-02,4,Ashley Williams
8974,100,45,2022-12-03,6,George Hamilton MD
8975,335,43,2023-05-08,10,Jerry Lucero
8976,8,83,2024-08-01,3,Matthew Howe
8977,27,47,2025-05-19,6,Tiffany Page
8978,156,67,2025-09-05,4,Cindy Clark
8979,156,14,2023-01-07,1,Joyce Harris
8980,389,8,2025-01-20,7,Daniel Gonzalez
8981,286,50,2025-03-20,4,Matthew Howe
8982,345,57,2025-01-11,3,Ashley Williams
8983,382,69,2023-04-09,10,Cindy Clark
8984,102,55,2023-06-18,4,Christopher Johnson
8985,154,42,2023-08-10,5,Daniel Gonzalez
8986,400,13,2025-02-18,1,Rodney Johnson
8987,365,16,2023-03-14,9,Larry Medina
8988,163,52,2022-12-28,2,George Hamilton MD
8989,245,84,2025-07-22,7,Cindy Clark
8990,246,12,2025-08-04,7,Cindy Clark
8991,166,100,2024-12-15,2,Joyce Harris
8992,205,42,2023-05-04,2,Jerry Lucero
8993,492,41,2023-05-16,8,Joyce Harris
8994,190,55,2022-01-02,1,Tiffany Page
8995,137,64,2024-09-04,4,David Russell
8996,231,46,2022-11-15,3,Tony Diaz
8997,84,56,2023-02-10,2,Kirk Alvarez
8998,484,5,2023-06-20,10,Debra Ruiz
8999,331,44,2025-07-16,3,Joseph Miller
9000,181,56,2022-09-12,1,David Evans
9001,376,67,2022-09-01,7,Christine Rios
9002,105,26,2022-06-26,7,Brian Smith
9003,311,86,2023-06-05,9,Debra Ruiz
9004,19,25,2023-02-15,1,Parker Hayes
9005,309,92,2023-12-21,6,Erika Stanley
9006,314,31,2023-08-06,1,Misty Torres
9007,422,81,2022-08-05,10,David Foley
9008,199,33,2022-06-05,1,Parker Hayes
9009,52,92,2021-10-28,8,Larry Medina
9010,431,68,2025-08-15,7,Erika Stanley
9011,486,84,2021-10-30,2,Joyce Harris
9012,439,60,2022-04-12,8,Christine Rios
9013,295,65,2023-11-15,6,Angela Smith
9014,362,50,2025-08-06,9,Brian Smith
9015,377,38,2024-05-09,2,Matthew Howe
9016,277,13,2022-08-25,7,Matthew Howe
9017,336,11,2022-08-09,7,Joyce Harris
9018,220,91,2022-10-15,6,Brian Smith
9019,202,46,2024-05-17,4,Joyce Harris
9020,247,39,2025-01-30,10,George Hamilton MD
9021,27,83,2022-07-02,9,Brian Smith
9022,195,11,2024-01-15,8,Ashley Williams
9023,244,13,2025-03-25,4,Larry Medina
9024,472,52,2023-11-01,8,Misty Torres
9025,36,50,2024-02-16,4,Daniel Gonzalez
9026,396,8,2022-12-21,2,Brian Smith
9027,338,39,2023-06-05,9,Lisa Gonzalez
9028,374,50,2025-03-22,3,Joyce Harris
9029,180,27,2022-09-10,6,Erika Stanley
9030,270,52,2022-05-22,5,Christopher Johnson
9031,499,88,2025-03-31,7,Cindy Clark
9032,360,86,2025-08-14,3,Matthew Howe
9033,273,69,2024-08-30,9,Ashley Williams
9034,313,93,2024-07-09,5,Misty Torres
9035,77,25,2024-03-19,6,Erika Stanley
9036,494,91,2022-07-28,6,David Russell
9037,78,74,2024-12-17,9,Parker Hayes
9038,50,98,2025-03-04,3,Jill Bonilla
9039,371,16,2024-03-07,6,Matthew Howe
9040,352,25,2024-04-08,2,Joyce Harris
9041,70,8,2022-06-26,1,Larry Medina
9042,448,63,2023-05-22,1,David Foley
9043,168,92,2022-08-30,1,Christine Rios
9044,86,52,2021-12-04,7,Christine Rios
9045,457,42,2022-06-04,7,Nicole Winters
9046,278,29,2023-08-29,4,Matthew Howe
9047,239,10,2023-08-24,2,Brian Smith
9048,3,71,2023-09-09,7,Nicole Winters
9049,49,26,2024-05-06,7,David Evans
9050,179,80,2022-12-31,2,Debra Ruiz
9051,118,97,2023-03-27,4,Rodney Johnson
9052,170,88,2023-02-11,9,Christine Rios
9053,388,86,2025-09-02,6,Matthew Howe
9054,15,67,2022-03-26,6,Debra Ruiz
9055,326,90,2025-07-25,6,Jerry Lucero
9056,255,95,2024-11-09,2,Debra Ruiz
9057,32,28,2025-04-20,1,Misty Torres
9058,107,78,2024-09-21,10,Debra Ruiz
9059,309,45,2023-03-18,3,Larry Medina
9060,61,81,2022-01-10,10,David Evans
9061,447,85,2023-09-22,4,Angela Smith
9062,356,50,2024-07-26,10,Tony Diaz
9063,392,90,2023-12-04,8,Nicole Winters
9064,498,71,2024-01-12,6,David Russell
9065,419,89,2022-11-21,1,Jill Bonilla
9066,269,89,2024-02-01,7,Joseph Miller
9067,62,45,2023-07-28,9,Christine Rios
9068,143,1,2023-01-18,6,Rodney Johnson
9069,38,32,2022-05-24,2,Cindy Clark
9070,210,9,2022-11-27,5,Joseph Miller
9071,220,52,2024-11-10,5,Angela Smith
9072,311,31,2023-10-25,6,Joseph Miller
9073,242,64,2022-01-20,3,Joyce Harris
9074,61,25,2024-06-08,10,Ashley Williams
9075,254,95,2023-12-31,7,Thomas Tucker
9076,280,11,2022-02-21,7,Matthew Howe
9077,67,7,2023-02-21,1,Cindy Clark
9078,60,74,2023-09-07,7,Angela Smith
9079,104,59,2024-05-07,8,Tiffany Page
9080,344,82,2025-01-25,5,Joseph Miller
9081,80,6,2025-06-15,3,Tiffany Page
9082,96,20,2024-01-10,2,David Evans
9083,14,61,2021-09-21,3,Debra Ruiz
9084,234,86,2021-09-25,10,Cindy Clark
9085,91,46,2024-12-31,9,Benjamin Figueroa
9086,283,23,2022-07-15,3,Kirk Alvarez
9087,237,80,2024-11-10,8,Elizabeth Kim
9088,434,38,2023-12-12,2,Angela Smith
9089,44,22,2025-05-19,8,Misty Torres
9090,60,69,2025-03-04,5,Christopher Johnson
9091,277,19,2024-07-30,6,Rodney Johnson
9092,150,36,2025-08-13,3,Christopher Johnson
9093,146,62,2022-04-17,1,Daniel Gonzalez
9094,144,91,2025-04-30,2,Benjamin Figueroa
9095,193,49,2023-06-08,5,Daniel Gonzalez
9096,298,71,2023-08-02,8,David Russell
9097,194,55,2024-12-24,1,Jill Bonilla
9098,343,57,2022-03-02,10,Debra Ruiz
9099,437,71,2024-12-01,3,Daniel Gonzalez
9100,258,4,2023-06-28,10,Elizabeth Kim
9101,437,8,2023-07-22,10,Lisa Gonzalez
9102,448,1,2024-06-28,3,Parker Hayes
9103,362,53,2024-08-18,4,Christopher Johnson
9104,387,24,2024-10-14,2,George Hamilton MD
9105,158,49,2025-06-28,7,David Russell
9106,298,35,2022-12-10,2,Kirk Alvarez
9107,443,74,2023-07-24,2,Lisa Gonzalez
9108,117,75,2023-05-29,3,Joyce Harris
9109,498,26,2024-01-29,10,Joseph Miller
9110,81,45,2023-10-23,4,Elizabeth Kim
9111,155,47,2021-12-18,7,Jill Bonilla
9112,212,82,2023-10-08,1,Tony Diaz
9113,372,17,2025-07-17,6,David Russell
9114,213,29,2024-11-09,6,Joseph Miller
9115,125,69,2024-07-11,3,Debra Ruiz
9116,157,48,2025-05-03,6,Brian Smith
9117,109,16,2025-05-05,7,Joseph Miller
9118,304,17,2022-09-08,9,Jerry Lucero
9119,384,81,2025-06-19,4,Rodney Johnson
9120,349,66,2022-02-24,10,Jerry Lucero
9121,187,99,2025-08-15,10,Joyce Harris
9122,441,92,2022-04-03,4,Joyce Harris
9123,380,48,2023-06-15,2,Brian Smith
9124,125,99,2023-03-10,6,Daniel Gonzalez
9125,8,77,2023-12-09,4,Daniel Gonzalez
9126,214,99,2022-06-12,6,Erika Stanley
9127,339,83,2024-05-23,5,Larry Medina
9128,242,76,2025-05-16,8,Daniel Gonzalez
9129,71,60,2023-11-12,6,Jerry Lucero
9130,166,67,2022-05-23,1,Misty Torres
9131,97,29,2024-11-09,2,Thomas Tucker
9132,376,20,2022-05-12,4,Lisa Gonzalez
9133,426,62,2024-03-15,10,Joyce Harris
9134,306,22,2024-04-16,3,Daniel Gonzalez
9135,425,51,2023-04-27,1,Christopher Johnson
9136,21,84,2022-03-30,6,Benjamin Figueroa
9137,14,49,2021-11-13,10,Erika Stanley
9138,273,56,2025-01-10,10,Joseph Miller
9139,158,59,2024-06-08,4,Larry Medina
9140,207,23,2024-01-26,7,Elizabeth Kim
9141,172,59,2025-05-04,4,Benjamin Figueroa
9142,227,34,2023-07-13,8,Nicole Winters
9143,233,91,2022-01-10,3,Larry Medina
9144,426,70,2025-08-04,5,Benjamin Figueroa
9145,131,80,2025-06-10,10,Joseph Miller
9146,15,99,2021-10-18,4,Jill Bonilla
9147,276,89,2025-06-17,10,Jerry Lucero
9148,173,1,2024-08-10,10,Parker Hayes
9149,180,90,2023-08-12,4,Tony Diaz
9150,474,56,2025-02-12,2,George Hamilton MD
9151,217,42,2025-05-29,1,Larry Medina
9152,254,78,2023-08-25,10,Cindy Clark
9153,481,72,2025-04-05,1,Lisa Gonzalez
9154,18,45,2024-03-09,3,Elizabeth Kim
9155,246,75,2021-12-08,6,Ashley Williams
9156,369,18,2022-11-24,5,Ashley Williams
9157,56,11,2024-04-01,7,Parker Hayes
9158,419,6,2024-03-15,3,Benjamin Figueroa
9159,308,67,2023-02-13,7,Erika Stanley
9160,377,95,2025-08-08,9,Tiffany Page
9161,17,48,2023-08-26,6,Lisa Gonzalez
9162,57,98,2022-10-05,4,Tiffany Page
9163,403,57,2024-11-04,9,Brian Smith
9164,174,3,2022-03-26,4,Brian Smith
9165,425,53,2025-09-01,2,Nicole Winters
9166,427,58,2023-02-01,7,George Hamilton MD
9167,327,18,2025-03-02,6,George Hamilton MD
9168,361,85,2023-10-12,5,Joyce Harris
9169,95,73,2024-04-12,2,Larry Medina
9170,455,13,2024-07-25,5,George Hamilton MD
9171,36,48,2021-12-10,2,George Hamilton MD
9172,216,99,2024-12-23,5,Tony Diaz
9173,447,25,2022-03-25,1,Ashley Williams
9174,457,4,2022-06-02,6,Kirk Alvarez
9175,114,100,2023-04-06,1,Tony Diaz
9176,342,25,2025-02-07,7,Thomas Tucker
9177,363,20,2022-01-09,10,George Hamilton MD
9178,106,22,2025-05-30,6,Angela Smith
9179,269,88,2024-05-26,5,Joseph Miller
9180,44,70,2022-10-27,4,Benjamin Figueroa
9181,121,83,2024-03-23,1,Christopher Johnson
9182,157,74,2024-10-14,2,Brian Smith
9183,316,20,2023-07-07,3,Misty Torres
9184,302,29,2024-05-27,3,Larry Medina
9185,124,2,2021-12-28,5,David Evans
9186,418,67,2022-06-05,7,Misty Torres
9187,303,81,2025-07-27,9,Christopher Johnson
9188,316,55,2022-09-30,4,George Hamilton MD
9189,106,79,2024-10-20,2,Joseph Miller
9190,308,52,2022-07-03,3,Thomas Tucker
9191,424,63,2022-06-03,4,David Evans
9192,70,35,2022-07-01,6,Tiffany Page
9193,404,82,2023-04-07,5,Brian Smith
9194,143,6,2021-11-19,9,Tiffany Page
9195,317,51,2024-03-28,3,Kirk Alvarez
9196,95,63,2023-06-23,7,Elizabeth Kim
9197,109,89,2025-03-03,10,Erika Stanley
9198,35,56,2024-01-05,8,Joyce Harris
9199,368,31,2023-08-08,9,Ashley Williams
9200,211,19,2024-08-18,9,Joyce Harris
9201,270,44,2022-08-19,3,Angela Smith
9202,331,81,2024-06-30,3,Parker Hayes
9203,188,78,2025-04-02,2,Nicole Winters
9204,147,58,2022-10-21,6,Misty Torres
9205,45,85,2023-03-06,7,Christine Rios
9206,192,7,2023-10-11,10,David Russell
9207,50,99,2023-08-09,8,Matthew Howe
9208,112,38,2023-08-08,4,Tony Diaz
9209,98,6,2025-02-20,1,Matthew Howe
9210,496,21,2022-05-04,4,Lisa Gonzalez
9211,212,12,2023-03-24,9,David Evans
9212,179,9,2022-02-05,7,Daniel Gonzalez
9213,259,72,2025-02-27,1,George Hamilton MD
9214,136,79,2021-12-26,4,Tiffany Page
9215,118,15,2021-10-31,10,Elizabeth Kim
9216,37,9,2025-02-07,1,David Foley
9217,387,45,2023-03-30,6,Joseph Miller
9218,129,75,2024-11-19,5,Brian Smith
9219,109,64,2022-08-15,8,Brian Smith
9220,248,9,2023-08-24,7,Daniel Gonzalez
9221,429,23,2021-12-04,3,Joseph Miller
9222,200,82,2021-10-02,8,Tony Diaz
9223,296,30,2024-02-20,6,Jerry Lucero
9224,115,83,2024-06-02,9,Christine Rios
9225,285,70,2022-03-25,2,Joyce Harris
9226,304,86,2024-09-19,7,Jerry Lucero
9227,442,17,2025-02-04,3,Tiffany Page
9228,397,62,2023-01-10,9,Joyce Harris
9229,231,8,2022-11-04,5,Benjamin Figueroa
9230,209,68,2024-03-16,10,George Hamilton MD
9231,235,22,2024-09-21,3,Lisa Gonzalez
9232,482,42,2025-07-31,8,David Foley
9233,81,32,2023-06-05,1,Tiffany Page
9234,240,29,2021-10-29,9,Rodney Johnson
9235,317,71,2022-04-08,9,Daniel Gonzalez
9236,298,41,2023-05-15,2,Kirk Alvarez
9237,402,21,2024-04-30,9,Kirk Alvarez
9238,30,100,2023-01-20,3,Thomas Tucker
9239,263,94,2024-04-04,6,David Foley
9240,151,10,2024-10-18,7,Erika Stanley
9241,312,1,2023-05-12,8,Tony Diaz
9242,127,49,2023-07-20,1,Matthew Howe
9243,312,95,2025-05-28,8,George Hamilton MD
9244,86,42,2024-06-23,6,Matthew Howe
9245,70,26,2025-03-13,2,Tony Diaz
9246,72,91,2023-07-23,8,Elizabeth Kim
9247,71,62,2024-11-25,8,Daniel Gonzalez
9248,20,92,2024-06-27,10,Erika Stanley
9249,202,17,2025-08-19,8,Larry Medina
9250,37,25,2024-05-03,4,Christopher Johnson
9251,104,26,2023-06-19,8,Kirk Alvarez
9252,81,74,2022-10-20,3,Debra Ruiz
9253,150,82,2023-11-22,4,Tony Diaz
9254,162,73,2024-11-17,7,David Foley
9255,304,24,2022-06-10,4,Matthew Howe
9256,428,93,2025-04-14,9,Misty Torres
9257,134,69,2021-11-26,8,Thomas Tucker
9258,92,43,2023-07-08,8,Erika Stanley
9259,483,74,2024-10-14,9,Christopher Johnson
9260,437,66,2024-02-11,8,Nicole Winters
9261,265,18,2022-09-13,9,Cindy Clark
9262,289,13,2025-03-05,7,Thomas Tucker
9263,499,76,2022-10-20,8,Rodney Johnson
9264,257,33,2025-08-28,3,Parker Hayes
9265,405,73,2024-01-26,7,Joyce Harris
9266,322,17,2024-10-27,7,Angela Smith
9267,216,82,2022-10-30,6,Brian Smith
9268,85,91,2023-02-25,1,Parker Hayes
9269,499,81,2025-01-18,1,Erika Stanley
9270,69,69,2023-02-16,9,Parker Hayes
9271,202,64,2025-06-19,4,Joyce Harris
9272,39,89,2021-12-16,4,Jerry Lucero
9273,323,3,2025-01-17,3,Nicole Winters
9274,174,32,2023-10-30,10,Larry Medina
9275,6,9,2024-08-13,3,Daniel Gonzalez
9276,281,94,2024-02-12,1,Thomas Tucker
9277,85,46,2025-01-27,2,Jerry Lucero
9278,287,81,2024-09-04,10,Tiffany Page
9279,142,22,2024-11-11,6,Joseph Miller
9280,24,5,2024-06-28,4,Lisa Gonzalez
9281,207,30,2024-12-21,3,Angela Smith
9282,403,76,2024-10-30,6,Kirk Alvarez
9283,317,38,2023-06-05,10,Lisa Gonzalez
9284,50,20,2021-11-12,5,Christopher Johnson
9285,439,35,2021-11-21,10,Nicole Winters
9286,142,8,2022-03-06,10,Christine Rios
9287,38,6,2024-04-18,5,David Russell
9288,464,40,2022-12-25,10,Erika Stanley
9289,448,94,2024-06-18,6,Larry Medina
9290,154,91,2024-12-13,6,Christopher Johnson
9291,455,17,2024-12-25,2,Jill Bonilla
9292,235,100,2023-05-07,10,David Evans
9293,9,36,2024-11-01,9,Erika Stanley
9294,72,26,2024-02-15,6,Daniel Gonzalez
9295,373,39,2024-04-12,9,Daniel Gonzalez
9296,35,19,2025-08-24,4,Parker Hayes
9297,263,96,2023-08-08,3,Christopher Johnson
9298,402,62,2022-03-02,7,Ashley Williams
9299,272,44,2023-02-20,7,Rodney Johnson
9300,219,72,2022-06-29,6,Benjamin Figueroa
9301,212,6,2022-10-16,10,Tiffany Page
9302,44,28,2024-09-22,8,Cindy Clark
9303,127,4,2021-12-20,9,Lisa Gonzalez
9304,60,73,2025-02-07,2,Erika Stanley
9305,230,93,2024-01-05,9,Christine Rios
9306,463,28,2024-07-19,3,Benjamin Figueroa
9307,177,78,2024-06-18,8,Nicole Winters
9308,76,26,2022-07-25,9,Parker Hayes
9309,311,13,2024-12-21,7,Tony Diaz
9310,117,74,2024-09-04,2,Joyce Harris
9311,358,37,2024-08-18,4,Joseph Miller
9312,160,47,2022-09-05,3,Daniel Gonzalez
9313,16,68,2024-12-14,9,Joseph Miller
9314,307,44,2024-07-15,2,Lisa Gonzalez
9315,140,59,2025-08-17,2,Parker Hayes
9316,140,43,2024-04-15,8,Benjamin Figueroa
9317,216,33,2022-08-04,9,Ashley Williams
9318,360,69,2025-02-01,2,Larry Medina
9319,477,21,2023-02-13,7,Parker Hayes
9320,101,28,2022-01-19,1,Christine Rios
9321,228,52,2021-10-28,5,Ashley Williams
9322,387,81,2022-05-21,4,David Foley
9323,362,76,2022-06-18,6,Misty Torres
9324,18,33,2024-03-26,2,Lisa Gonzalez
9325,459,95,2023-02-08,7,Brian Smith
9326,124,21,2023-10-01,5,Cindy Clark
9327,22,9,2023-02-09,1,David Russell
9328,105,46,2025-03-31,9,Matthew Howe
9329,95,17,2022-03-14,4,Elizabeth Kim
9330,296,21,2024-08-02,6,George Hamilton MD
9331,345,64,2024-04-09,1,Tiffany Page
9332,435,62,2024-05-04,2,Nicole Winters
9333,393,36,2025-02-08,3,Nicole Winters
9334,60,36,2022-04-21,5,Cindy Clark
9335,476,59,2022-04-13,2,Benjamin Figueroa
9336,216,100,2024-08-29,6,Tony Diaz
9337,369,36,2024-07-11,8,George Hamilton MD
9338,363,87,2022-04-02,8,Joseph Miller
9339,419,20,2025-05-21,3,David Evans
9340,35,45,2024-10-17,3,Christine Rios
9341,42,60,2024-05-06,7,David Russell
9342,352,76,2021-12-28,4,Ashley Williams
9343,321,53,2022-11-19,2,Kirk Alvarez
9344,173,81,2022-10-22,3,Brian Smith
9345,118,63,2021-12-02,5,Tiffany Page
9346,124,14,2022-12-09,9,Matthew Howe
9347,302,68,2022-09-12,2,Lisa Gonzalez
9348,440,90,2023-09-17,8,Brian Smith
9349,315,6,2023-01-05,9,Tiffany Page
9350,265,89,2025-03-25,4,Jill Bonilla
9351,215,83,2022-06-04,7,Larry Medina
9352,291,91,2025-08-22,4,David Foley
9353,203,24,2022-11-17,8,Ashley Williams
9354,18,81,2022-10-17,4,Brian Smith
9355,76,39,2024-12-02,6,David Russell
9356,80,99,2023-01-19,5,Larry Medina
9357,163,48,2023-10-18,9,Nicole Winters
9358,398,95,2024-09-28,2,Joyce Harris
9359,224,73,2023-04-27,9,David Foley
9360,297,58,2025-01-06,8,David Evans
9361,72,45,2025-03-28,5,Kirk Alvarez
9362,145,90,2025-04-10,9,Christopher Johnson
9363,34,89,2025-05-22,2,Debra Ruiz
9364,377,52,2024-11-14,7,Christopher Johnson
9365,69,43,2024-09-04,7,Jerry Lucero
9366,72,40,2024-04-11,5,Erika Stanley
9367,275,92,2025-07-03,10,Thomas Tucker
9368,65,43,2022-02-14,5,Matthew Howe
9369,475,22,2023-05-25,3,David Foley
9370,344,69,2024-06-01,10,Tiffany Page
9371,483,59,2023-01-09,1,Debra Ruiz
9372,307,87,2024-10-22,2,Matthew Howe
9373,468,21,2024-12-30,1,Joyce Harris
9374,108,34,2023-10-28,8,Joseph Miller
9375,464,40,2022-03-16,2,Lisa Gonzalez
9376,276,61,2023-02-11,5,Jerry Lucero
9377,139,100,2022-03-04,4,Christine Rios
9378,29,32,2023-11-24,9,Larry Medina
9379,414,55,2022-03-11,7,Jill Bonilla
9380,128,47,2021-11-06,6,Tony Diaz
9381,310,75,2024-06-12,2,Christine Rios
9382,234,81,2022-04-23,8,Elizabeth Kim
9383,164,79,2025-04-13,3,Ashley Williams
9384,174,48,2022-09-18,4,Joyce Harris
9385,121,75,2023-05-20,10,Rodney Johnson
9386,187,62,2022-12-19,1,Jerry Lucero
9387,27,28,2024-07-15,2,Joseph Miller
9388,470,94,2022-11-22,6,Tony Diaz
9389,142,4,2022-01-29,3,Jerry Lucero
9390,357,13,2025-07-20,5,Tony Diaz
9391,249,4,2022-09-19,8,Matthew Howe
9392,217,32,2024-02-17,6,Christopher Johnson
9393,289,15,2024-09-20,6,Ashley Williams
9394,220,7,2023-06-26,8,Benjamin Figueroa
9395,39,45,2023-06-03,1,Daniel Gonzalez
9396,358,38,2022-06-26,4,Joyce Harris
9397,177,28,2025-02-18,4,Tiffany Page
9398,261,73,2023-05-14,9,Parker Hayes
9399,21,28,2023-07-25,7,Larry Medina
9400,85,73,2022-03-03,10,Tiffany Page
9401,284,85,2023-04-17,10,Jill Bonilla
9402,52,36,2023-07-30,6,Nicole Winters
9403,226,100,2024-12-08,6,Daniel Gonzalez
9404,87,64,2022-04-15,2,Larry Medina
9405,408,60,2023-12-30,8,Brian Smith
9406,461,1,2024-06-08,5,Misty Torres
9407,84,84,2025-03-07,1,Jill Bonilla
9408,60,71,2022-09-23,1,Jerry Lucero
9409,8,59,2025-07-05,7,Joseph Miller
9410,316,72,2024-08-17,10,Thomas Tucker
9411,101,28,2025-07-21,5,Kirk Alvarez
9412,138,16,2024-02-27,3,Matthew Howe
9413,401,37,2024-01-06,5,Jill Bonilla
9414,342,87,2022-12-03,1,Christine Rios
9415,15,20,2025-02-28,3,Thomas Tucker
9416,333,7,2024-11-08,2,Misty Torres
9417,44,68,2025-01-04,4,Debra Ruiz
9418,387,3,2023-04-28,8,Daniel Gonzalez
9419,464,11,2024-07-05,8,David Foley
9420,194,3,2025-02-28,9,David Russell
9421,329,47,2021-10-31,6,Jerry Lucero
9422,241,94,2024-04-12,9,Lisa Gonzalez
9423,149,8,2025-07-23,6,Cindy Clark
9424,350,80,2023-12-20,9,Lisa Gonzalez
9425,144,30,2024-12-04,2,Christine Rios
9426,306,23,2022-02-16,2,Jill Bonilla
9427,23,33,2023-05-23,4,George Hamilton MD
9428,228,56,2024-12-18,5,Joyce Harris
9429,191,87,2024-12-27,2,Ashley Williams
9430,258,30,2023-11-06,5,Angela Smith
9431,343,57,2022-06-13,7,Elizabeth Kim
9432,245,28,2022-07-26,10,Angela Smith
9433,436,51,2024-08-14,2,Tiffany Page
9434,466,97,2022-09-12,8,Erika Stanley
